Image1, Image2, x, y, z, qw, qx, qy, qz
rgb/1341840118.714097.png, rgb/1341840118.914072.png, -0.0522, 0.0154, 0.0013, 0.999905627691, 0.00706188445642, -0.0103081698842, 0.0067672784668
rgb/1341840118.914072.png, rgb/1341840119.114032.png, -0.0478, 0.0058, 0.0022, 0.999967553072, 0.000807783510979, -0.000360485865593, -0.00586712444199
rgb/1341840119.114032.png, rgb/1341840119.318007.png, -0.0432, 0.0121, 0.0018, 0.999948863324, -0.000912380695255, 0.00567121137126, -0.000927419717718
rgb/1341840119.318007.png, rgb/1341840119.517882.png, -0.0424, 0.0134, -0.0053, 0.999694738956, 0.00127597436383, 0.00218212746288, 0.0230917489738
rgb/1341840119.517882.png, rgb/1341840119.717993.png, -0.0482, 0.0159, -0.0066, 0.999929644778, -0.00313700285972, 0.000164832235497, 0.0151833770621
rgb/1341840119.717993.png, rgb/1341840119.918128.png, -0.0476, 0.0179, -0.0021, 0.999752996289, -0.00767636455976, 0.00418648341213, 0.0203878209261
rgb/1341840119.918128.png, rgb/1341840120.122064.png, -0.0513, 0.0131, -0.0062, 0.999886942672, -0.000760372032409, -0.00128880954543, 0.0157759972132
rgb/1341840120.122064.png, rgb/1341840120.321993.png, -0.0469, 0.0112, -0.0063, 0.999906904529, 0.0074449578028, -0.0103559461832, 0.00312408801312
rgb/1341840120.321993.png, rgb/1341840120.521961.png, -0.0256, 0.0157, -0.0039, 0.999921402743, 0.00436186777081, -0.00391226346201, 0.0122121137972
rgb/1341840120.521961.png, rgb/1341840120.721967.png, -0.0215, 0.0249, -0.0095, 0.999875227634, -0.00392099011382, 0.0110053666917, 0.00754256854566
rgb/1341840120.721967.png, rgb/1341840120.926172.png, -0.0233, 0.0327, -0.019, 0.999884250582, -0.0117207410447, 0.00898524480422, 0.000308398448756
rgb/1341840120.926172.png, rgb/1341840121.126130.png, -0.0245, 0.042, -0.0024, 0.999678177345, -0.00449069704825, -0.00927356650692, 0.0235865745892
rgb/1341840121.126130.png, rgb/1341840121.326012.png, -0.0226, 0.0524, 0.009, 0.999925580796, -0.00166867214521, 0.00257219247754, 0.0138802614812
rgb/1341840121.326012.png, rgb/1341840121.529928.png, -0.0312, 0.0465, 0.0197, 0.999786343659, 0.0067633176211, -0.0189391592196, 0.00569931564275
rgb/1341840121.529928.png, rgb/1341840121.730237.png, -0.0114, 0.0358, 0.0173, 0.999816343513, 0.0114842049922, 0.0111858069483, 0.00595613174783
rgb/1341840121.730237.png, rgb/1341840121.929981.png, -0.028, 0.0198, -0.0037, 0.999992289991, -0.00698872852625, 8.30001012614e-07, 0.0039884448659
rgb/1341840121.929981.png, rgb/1341840122.130073.png, -0.0425, 0.0186, -0.008, 0.999970921399, -0.00251659892643, 0.00874140945079, 0.00163387139445
rgb/1341840122.130073.png, rgb/1341840122.333997.png, -0.054, 0.0179, -0.0069, 0.999921535914, -0.00544499961038, 0.0012494958255, 0.00278955975088
rgb/1341840122.333997.png, rgb/1341840122.534119.png, -0.0627, 0.0254, 0.0125, 1.00002259096, 0.00186797951989, -0.000247370530563, 0.0106359727734
rgb/1341840122.534119.png, rgb/1341840122.734093.png, -0.0567, 0.0217, 0.0117, 0.999908410925, 0.00329700673304, 0.00260826888569, 0.00759995347755
rgb/1341840122.734093.png, rgb/1341840122.934003.png, -0.0439, 0.0195, 0.0038, 0.999928530824, 0.00338428097924, -0.002609279915, 0.011840243482
rgb/1341840122.934003.png, rgb/1341840123.138121.png, -0.0342, 0.0235, -0.001, 0.999970020811, -0.0050490534231, 0.00196494684819, 0.00160445659945
rgb/1341840123.138121.png, rgb/1341840123.338004.png, -0.035, 0.0413, -0.0013, 0.999943559945, 0.00874200856717, -0.0100343698337, -0.00407746399591
rgb/1341840123.338004.png, rgb/1341840123.538113.png, -0.0367, 0.0562, -0.0065, 0.999955633544, 0.00584392318742, 7.77837866311e-05, 0.0010989622149
rgb/1341840123.538113.png, rgb/1341840123.742381.png, -0.0363, 0.0586, -0.0158, 0.999813074955, -0.0149509536502, 0.00840684713448, -0.00318133566279
rgb/1341840123.742381.png, rgb/1341840123.942274.png, -0.0357, 0.0606, -0.0186, 0.999880574867, -0.0112964155199, -0.000605036004447, 0.0128923741142
rgb/1341840123.942274.png, rgb/1341840124.142030.png, -0.0286, 0.0544, -0.0017, 0.999871101594, 0.0153980195265, 0.000407614957803, 0.00198374546107
rgb/1341840124.142030.png, rgb/1341840124.342019.png, -0.0184, 0.0509, 0.0092, 0.9998574794, 0.00965168063358, 0.00903849805208, -0.0151816339147
rgb/1341840124.342019.png, rgb/1341840124.546077.png, -0.0301, 0.0405, 0.0012, 0.999728131564, 0.00799460182673, -0.0188313636787, 0.00186364363097
rgb/1341840124.546077.png, rgb/1341840124.745938.png, -0.0361, 0.0333, -0.0062, 0.999992989961, -0.00514819867547, -0.0105317086616, -0.00138198769767
rgb/1341840124.745938.png, rgb/1341840124.946027.png, -0.0347, 0.037, -0.0042, 0.999895262541, -0.0033921438247, 0.00452030873823, -0.00248689221953
rgb/1341840124.946027.png, rgb/1341840125.146055.png, -0.0247, 0.0305, -0.0082, 0.999908015252, -0.00539115829159, 0.0122878042965, 0.0121129552708
rgb/1341840125.146055.png, rgb/1341840125.349953.png, -0.0351, 0.0359, 0.003, 0.999834885057, -0.00166934777218, 0.00362881908799, 0.0134632722842
rgb/1341840125.349953.png, rgb/1341840125.549972.png, -0.0464, 0.0322, 0.0007, 0.99985601398, -0.00825986534497, -0.00372693582319, 0.0144068023484
rgb/1341840125.549972.png, rgb/1341840125.750311.png, -0.0496, 0.0482, -0.0052, 0.999758230307, 0.00995905925869, -0.0192757127633, 0.00311365482642
rgb/1341840125.750311.png, rgb/1341840125.954159.png, -0.045, 0.0457, -0.0139, 0.999834782873, 0.00357987443578, -0.00782989778179, -0.0144986954737
rgb/1341840125.954159.png, rgb/1341840126.154120.png, -0.0214, 0.0475, -0.0221, 1.00000638057, 0.000765678306162, -0.00325315021353, -0.00119240637457
rgb/1341840126.154120.png, rgb/1341840126.354097.png, -0.0038, 0.0497, -0.0197, 0.999998339894, -0.00771115243419, 0.00389375865543, 0.00812746902017
rgb/1341840126.354097.png, rgb/1341840126.554439.png, -0.0089, 0.0643, -0.0164, 0.999894067785, -0.00545837886374, -0.00547239783348, 0.0101506540284
rgb/1341840126.554439.png, rgb/1341840126.757975.png, -0.0136, 0.0673, -0.0039, 0.999912842128, -0.00326351033771, -0.00942726988034, 0.0111567476638
rgb/1341840126.757975.png, rgb/1341840126.958061.png, -0.0083, 0.0601, 0.0008, 0.999885598477, 0.00268641093695, -0.00591398177395, 0.0107904204298
rgb/1341840126.958061.png, rgb/1341840127.158030.png, -0.0108, 0.0469, -0.0078, 0.999930490273, -0.0111517661736, -0.000351908616999, 0.00365224564667
rgb/1341840127.158030.png, rgb/1341840127.358234.png, -0.0114, 0.0377, 0.0026, 0.999944360152, -0.00464466727361, 0.000855117656978, -0.000769857890589
rgb/1341840127.358234.png, rgb/1341840127.561982.png, -0.0143, 0.0342, -0.0021, 1.0000104609, -0.0037713229761, -0.00671339493514, 0.00716427354839
rgb/1341840127.561982.png, rgb/1341840127.761906.png, -0.017, 0.0247, -0.0028, 0.999905114354, 0.00248686587772, 0.00152796988146, 0.00940251851843
rgb/1341840127.761906.png, rgb/1341840127.962986.png, -0.0187, 0.0248, -0.001, 0.999867143762, -0.0114505576037, 0.00510397963184, 0.0148068951837
rgb/1341840127.962986.png, rgb/1341840128.165962.png, -0.028, 0.0364, 0.0, 0.999842430047, 0.00171389072233, 0.00657026108015, 0.0103213219125
rgb/1341840128.165962.png, rgb/1341840128.366047.png, -0.0336, 0.0365, -0.0046, 0.999430993822, -0.00440986538601, -0.000787197720031, 0.0345881448875
rgb/1341840128.366047.png, rgb/1341840128.565980.png, -0.0352, 0.0393, 0.0013, 0.999915998318, -0.00460438217973, 0.0099753397063, 0.00479354596679
rgb/1341840128.565980.png, rgb/1341840128.766215.png, -0.0273, 0.0354, -0.0037, 0.999807851482, -0.00215984574596, 0.000173137675193, 0.0197915573597
rgb/1341840128.766215.png, rgb/1341840128.973034.png, -0.0203, 0.0423, -0.0017, 0.999802443641, 0.00711429900929, -0.00396480762716, 0.0206037332342
rgb/1341840128.973034.png, rgb/1341840129.173175.png, -0.0107, 0.0418, -0.0001, 0.999877867765, 0.00183310345128, 0.00535423957745, 0.00765579324467
rgb/1341840129.173175.png, rgb/1341840129.377126.png, -0.0118, 0.0449, -0.0076, 0.999970287325, 0.000782020413118, -0.0068457063874, 0.00922528064427
rgb/1341840129.377126.png, rgb/1341840129.577028.png, -0.0172, 0.053, -0.0116, 0.999883318029, -0.00338030709339, -0.0127354151012, 0.00476995056447
rgb/1341840129.577028.png, rgb/1341840129.806091.png, -0.0121, 0.0578, -0.0025, 0.999927526096, -0.00287269475207, -0.0110559655849, 0.00560506194469
rgb/1341840129.806091.png, rgb/1341840130.006095.png, -0.0058, 0.0469, -0.0005, 0.999905916527, -0.0035358305075, -0.000443676376095, 0.00903635353181
rgb/1341840130.006095.png, rgb/1341840130.210173.png, -0.0109, 0.0435, 0.0013, 1.0000267835, -0.00338869293605, 0.000185534251182, 0.00513289092017
rgb/1341840130.210173.png, rgb/1341840130.417035.png, -0.0012, 0.0408, 0.0059, 0.999949408012, -0.00320353586692, 0.0106723293158, 0.00814639007167
rgb/1341840130.417035.png, rgb/1341840130.617146.png, 0.0044, 0.0338, 0.0033, 0.999812909364, -0.00419099024094, 0.0138382173972, 0.00285542708587
rgb/1341840130.617146.png, rgb/1341840130.846112.png, 0.0016, 0.0289, -0.0001, 0.999864915561, -0.00695256315948, 0.00762769532435, 0.0158341425115
rgb/1341840130.846112.png, rgb/1341840131.046245.png, -0.0018, 0.0284, -0.0042, 0.99997427949, 0.00294134826811, 0.000661613106556, 0.00763226119509
rgb/1341840131.046245.png, rgb/1341840131.246874.png, 0.0007, 0.0278, -0.0047, 0.999934679745, -0.00957745744786, 0.00581562273908, 0.00960090753955
rgb/1341840131.246874.png, rgb/1341840131.450200.png, -0.0005, 0.0384, -0.0007, 0.999875980316, -0.00176695302485, 0.00302848809036, 0.0133095829089
rgb/1341840131.450200.png, rgb/1341840131.651356.png, -0.0065, 0.0418, 0.0023, 0.999951521192, -0.00735881904664, 0.00272180307086, 0.0069752784779
rgb/1341840131.651356.png, rgb/1341840131.849988.png, -0.0089, 0.0448, -0.001, 0.999971271087, -0.00347109861892, 0.00515941471615, 0.00777221582163
rgb/1341840131.849988.png, rgb/1341840132.050105.png, -0.0143, 0.0394, -0.0041, 0.999950333947, -0.00440789970421, -0.00382584596002, 0.00569346754013
rgb/1341840132.050105.png, rgb/1341840132.254237.png, -0.0091, 0.0388, -0.0001, 0.999902974523, 0.00542561705773, -0.00785674371861, 0.00498391764976
rgb/1341840132.254237.png, rgb/1341840132.454101.png, -0.0008, 0.0354, -0.0061, 0.999983959496, 0.0029719733794, 0.00110130460299, 0.00439148798055
rgb/1341840132.454101.png, rgb/1341840132.654055.png, 0.0031, 0.0365, -0.0103, 0.999910766951, -0.00138502732638, 0.0124865466653, 0.0078509482669
rgb/1341840132.654055.png, rgb/1341840132.858128.png, 0.0121, 0.0488, -0.0085, 1.00001595989, -0.000402557246508, 0.000839614257038, -0.00190596696319
rgb/1341840132.858128.png, rgb/1341840133.058116.png, 0.0072, 0.0491, -0.0011, 0.999908813945, -0.00314921376501, -0.00332310624242, 0.00889082538289
rgb/1341840133.058116.png, rgb/1341840133.258020.png, -0.0048, 0.0481, -0.0101, 0.999982569318, -0.00568420225231, -0.0075542353706, -0.00179908034404
rgb/1341840133.258020.png, rgb/1341840133.458017.png, -0.0061, 0.053, -0.0065, 0.999962590698, -0.00360490276856, -0.00879575595915, -0.00247914376397
rgb/1341840133.458017.png, rgb/1341840133.662163.png, 0.0025, 0.052, 0.0056, 0.999910873595, 0.00249104951106, -0.0069089712921, 0.00377757761252
rgb/1341840133.662163.png, rgb/1341840133.862082.png, 0.0063, 0.0331, 0.0027, 0.999940105825, 0.00212173788513, -0.00261156202587, 0.0124384869625
rgb/1341840133.862082.png, rgb/1341840134.062064.png, -0.0057, 0.0307, -0.0077, 0.999925228247, -0.00106984508787, -0.00577864550924, 0.00747791535712
rgb/1341840134.062064.png, rgb/1341840134.262049.png, -0.0098, 0.0343, -0.0068, 1.00000798066, -0.00415586298337, 0.000813807163505, 0.0060548297051
rgb/1341840134.262049.png, rgb/1341840134.466088.png, -0.0177, 0.0449, -0.0053, 0.999884578617, -0.00328008929547, -0.00903957829415, 0.0103550040529
rgb/1341840134.466088.png, rgb/1341840134.666094.png, -0.0153, 0.0505, -0.0019, 0.999982579249, -0.00799575469699, 0.00465572070812, 0.000213449201795
rgb/1341840134.666094.png, rgb/1341840134.866184.png, -0.0143, 0.0527, -0.0017, 0.999936140492, -0.0056516364824, -0.000412476823928, 0.0121228466541
rgb/1341840134.866184.png, rgb/1341840135.069989.png, -0.0106, 0.0557, 0.0014, 0.999914895026, -0.00931489986201, 0.00181582275751, 0.00948564977752
rgb/1341840135.069989.png, rgb/1341840135.270093.png, -0.0033, 0.0476, 0.001, 0.999717039496, -0.00113146204227, 0.00789831580604, 0.0198787503541
rgb/1341840135.270093.png, rgb/1341840135.470019.png, 0.001, 0.0418, -0.0033, 0.999804492547, 0.00058798241389, 0.000778709684413, 0.0231803836362
rgb/1341840135.470019.png, rgb/1341840135.670239.png, 0.0023, 0.0403, -0.0067, 0.999817049974, -0.00273152177245, 0.00431948839826, 0.0110345452483
rgb/1341840135.670239.png, rgb/1341840135.874119.png, 0.0093, 0.0372, -0.0059, 0.999877966719, -0.00267788143384, 0.00264904829593, 0.0176468705089
rgb/1341840135.874119.png, rgb/1341840136.074071.png, 0.0157, 0.0447, 0.0003, -0.9998497459, -0.00604745503505, 4.35511885119e-05, -0.0191119015638
rgb/1341840136.074071.png, rgb/1341840136.274146.png, 0.0201, 0.0468, 0.0079, 0.999722860525, 0.00746849688312, -0.00208757539417, 0.0223068479548
rgb/1341840136.274146.png, rgb/1341840136.474110.png, 0.0187, 0.0336, -0.0048, 0.999604470689, -0.00405312551799, -0.0103635358933, 0.0228149697865
rgb/1341840136.474110.png, rgb/1341840136.678116.png, 0.0196, 0.0354, -0.0025, 0.999677177735, -0.00259301884051, -0.00323717326784, 0.0235642152239
rgb/1341840136.678116.png, rgb/1341840136.878703.png, 0.019, 0.035, -0.0015, 1.00000690098, 0.0023854988124, 0.0059985319715, 0.0124693610233
rgb/1341840136.878703.png, rgb/1341840137.078105.png, 0.0221, 0.033, 0.0058, 0.999858469751, 0.00926758146364, 0.00229650177103, 0.00888066812197
rgb/1341840137.078105.png, rgb/1341840137.282211.png, 0.0207, 0.0388, 0.0126, 0.999931396973, 0.00567241026674, 0.00452627969946, 0.00868720327941
rgb/1341840137.282211.png, rgb/1341840137.489294.png, 0.0124, 0.0405, -0.0008, 0.999953707538, 0.00669870630419, -0.00329297515335, 0.0116752610071
rgb/1341840137.489294.png, rgb/1341840137.689342.png, 0.0068, 0.0462, -0.0047, 0.999818668387, 0.00766270559987, -0.0108450784151, 0.0145844554689
rgb/1341840137.689342.png, rgb/1341840137.893812.png, 0.0196, 0.0496, 0.0065, 0.999618997684, 0.0112533423321, 0.0010795815576, 0.0231100308252
rgb/1341840137.893812.png, rgb/1341840138.089228.png, 0.0223, 0.0373, 0.0066, 0.999594848927, -0.000143813930435, -0.00407026124024, 0.0290647843406
rgb/1341840138.089228.png, rgb/1341840138.293190.png, 0.0263, 0.0441, 0.0105, 0.999735226323, 0.00739126349663, 0.00730904545999, 0.0182364045147
rgb/1341840138.293190.png, rgb/1341840138.493018.png, 0.0187, 0.0359, 0.0037, 0.999931175528, 0.00537383919207, -0.0045798876011, 0.0116268555131
rgb/1341840138.493018.png, rgb/1341840138.693089.png, 0.0231, 0.0264, -0.0019, 0.999992309865, 0.00260543582962, -0.00395799962121, 0.0119356099474
rgb/1341840138.693089.png, rgb/1341840138.893162.png, 0.0278, 0.0256, -0.0023, 0.999928959373, 0.00835464768778, 0.000682020014279, -0.0023021062601
rgb/1341840138.893162.png, rgb/1341840139.097254.png, 0.0204, 0.0194, -0.0052, 0.999904186268, -0.0071100748589, 0.00272922145433, 0.00354462811043
rgb/1341840139.097254.png, rgb/1341840139.297244.png, 0.03, 0.0266, -0.0028, 1.00000449025, -0.00178252917992, 0.00443927700137, 0.00410701851451
rgb/1341840139.297244.png, rgb/1341840139.525955.png, 0.0384, 0.0284, 0.0001, 0.999943849612, -0.0017189718781, -0.0107114440161, 0.00285793974836
rgb/1341840139.525955.png, rgb/1341840139.726297.png, 0.0192, 0.0093, -0.0049, 1.00000393997, -0.00684470448272, -0.00315295903282, 0.00340857733296
rgb/1341840139.726297.png, rgb/1341840139.926058.png, 0.0081, 0.0094, -0.0032, 0.999932815572, -0.00405431373522, -0.00156842991442, 0.000257838614865
rgb/1341840139.926058.png, rgb/1341840140.130166.png, 0.0066, 0.0081, 0.0041, 1.00001522049, 0.001508068967, 0.0066815369495, 0.00145744732331
rgb/1341840140.130166.png, rgb/1341840140.330071.png, 0.0047, 0.0002, 0.0003, 0.999970751375, 0.00106867976136, 0.00156252654563, 0.00282046740983
rgb/1305031526.871446.png, rgb/1305031527.071487.png, 0.0056, -0.0472, 0.0231, 0.993667343204, 0.104128547561, -0.00261158444686, 0.0409151463248
rgb/1305031527.071487.png, rgb/1305031527.271501.png, 0.0042, -0.0243, -0.0021, 0.999689227419, 0.0169348904891, -0.00355547834106, 0.020245321025
rgb/1305031527.271501.png, rgb/1305031527.471497.png, -0.0008, 0.0017, -0.007, 0.999822832691, -0.0185957175311, -0.00323403087507, -0.00321300119451
rgb/1305031527.471497.png, rgb/1305031527.671547.png, -0.0154, 0.0166, -0.0483, 0.992994982428, -0.116662065293, 0.0142573683501, -0.00896307378436
rgb/1305031527.671547.png, rgb/1305031527.871464.png, -0.0283, -0.0062, -0.0218, -0.997529021532, 0.0561777986853, 0.0114765473404, 0.040178771124
rgb/1305031527.871464.png, rgb/1305031528.071546.png, -0.0532, -0.0274, -0.008, 0.992859353663, 0.0140748074541, 0.00424630299499, -0.118498964559
rgb/1305031528.071546.png, rgb/1305031528.275450.png, -0.0537, -0.0575, 0.0052, -0.991170834918, -0.0567995059613, -0.0155579938008, 0.118873553919
rgb/1305031528.275450.png, rgb/1305031528.475342.png, -0.0446, -0.0716, 0.0213, 0.986249607364, 0.0100803931787, -0.0458629328855, -0.158464504388
rgb/1305031528.475342.png, rgb/1305031528.675460.png, -0.0269, -0.0776, 0.0036, -0.988078208302, 0.0320956014588, 0.0157112880603, 0.149660520763
rgb/1305031528.675460.png, rgb/1305031528.875433.png, -0.0057, -0.0857, -0.0402, 0.997178731758, -0.00566486757851, 0.060759327207, -0.0450029551448
rgb/1305031528.875433.png, rgb/1305031529.075422.png, -0.0172, -0.1046, -0.0516, 0.995275139337, -0.0441977563729, 0.0798578917038, 0.0313564970901
rgb/1305031529.075422.png, rgb/1305031529.275389.png, -0.0391, -0.1342, -0.0434, 0.987571603686, -0.0619638630261, 0.0765439925808, 0.12295852955
rgb/1305031529.275389.png, rgb/1305031529.475403.png, -0.0693, -0.1345, -0.0107, 0.998268186014, 0.0048474652683, 0.0483133434891, 0.0321550359341
rgb/1305031529.475403.png, rgb/1305031529.675618.png, -0.0795, -0.0897, 0.0059, 0.99873764745, 0.0185979575679, 0.00812474641199, 0.0465018939338
rgb/1305031529.675618.png, rgb/1305031529.875495.png, -0.0878, -0.046, 0.0025, 0.996755419601, 0.00546313126857, 0.0127301238052, 0.0784081531029
rgb/1305031529.875495.png, rgb/1305031530.075443.png, -0.1144, -0.0529, 0.028, 0.997012762015, -0.0213514054346, -0.0227412901211, 0.071320488161
rgb/1305031530.075443.png, rgb/1305031530.275407.png, -0.0978, -0.0642, 0.0852, 0.99905462415, 0.0178328817136, -0.0183099496193, 0.0352886950826
rgb/1305031530.275407.png, rgb/1305031530.475439.png, -0.0835, -0.0644, 0.0945, 0.998878744677, 0.0273084125329, 0.0207340985906, 0.0326639124294
rgb/1305031530.475439.png, rgb/1305031530.675401.png, -0.0627, -0.0682, 0.1108, 0.99134885475, 0.0954046342652, 0.0276067119112, 0.085788072936
rgb/1305031530.675401.png, rgb/1305031530.875401.png, -0.0753, -0.0892, 0.0681, 0.988274925927, 0.0640004726349, 0.0229297337347, 0.136961589033
rgb/1305031530.875401.png, rgb/1305031531.075325.png, -0.14, -0.0448, -0.0244, 0.997708199631, -0.0285189246867, -0.0439601644023, -0.0426724053369
rgb/1305031531.075325.png, rgb/1305031531.275515.png, -0.1698, -0.0037, -0.0745, 0.993293267943, -0.0557899037923, -0.068463707309, -0.0740197762191
rgb/1305031531.275515.png, rgb/1305031531.475324.png, -0.1574, 0.0254, -0.0643, 0.999792835239, 0.00698052041236, -0.00407594366519, 0.0177666782783
rgb/1305031531.475324.png, rgb/1305031531.675444.png, -0.1424, 0.0405, -0.0347, 0.999059477077, 0.00516354055243, 0.00115214483119, 0.04441371916
rgb/1305031531.675444.png, rgb/1305031531.875426.png, -0.1391, 0.0201, -0.0278, 0.999660211791, -0.00235939869176, 0.0168373602201, 0.0172178258208
